date,dish_name,quantity_sold,checkout_price,base_price,emailer_for_promotion,homepage_featured,category,cuisine
2023-06-05,Soup_Thai,6384,233.18366666666668,233.22811111111113,0,0,Soup,Thai
2023-06-05,Starters_Thai,29241,286.079289099526,286.1029857819905,0,1,Starters,Thai
2023-06-12,Beverages_Continental,22892,381.0254751131222,383.5113574660633,0,1,Beverages,Continental
2023-06-12,Beverages_Indian,13791,191.66561320754718,194.4675,0,1,Beverages,Indian
2023-06-12,Beverages_Italian,82011,183.45554112554115,188.08073593073593,0,1,Beverages,Italian
2023-06-12,Beverages_Thai,116037,131.6657456140351,131.54320175438596,0,1,Beverages,Thai
2023-06-12,Biryani_Indian,3765,459.4713043478261,459.52927536231886,0,0,Biryani,Indian
2023-06-12,Desert_Indian,9508,463.6067357512953,483.05279792746114,1,1,Desert,Indian
2023-06-12,Extras_Thai,24647,167.58865168539324,205.64550561797753,0,0,Extras,Thai
2023-06-12,Fish_Continental,7103,605.8509615384615,605.8701923076923,0,0,Fish,Continental
2023-06-12,Other Snacks_Thai,37929,240.77502347417843,273.64798122065724,0,1,Other Snacks,Thai
2023-06-12,Pasta_Italian,8265,430.5404046242774,439.9328901734104,0,1,Pasta,Italian
2023-06-12,Pizza_Continental,84521,487.55922077922077,657.9572727272728,1,1,Pizza,Continental
2023-06-12,Rice Bowl_Indian,103571,333.7438528138528,335.03800865800866,0,0,Rice Bowl,Indian
2023-06-12,Salad_Italian,206383,269.05621739130436,303.49421739130435,1,1,Salad,Italian
2023-06-12,Sandwich_Italian,139359,244.38363636363638,295.64943722943724,1,1,Sandwich,Italian
2023-06-12,Seafood_Continental,9397,595.9686315789473,618.0530526315789,0,1,Seafood,Continental
2023-06-12,Soup_Thai,5373,233.61738636363637,233.4014772727273,0,0,Soup,Thai
2023-06-12,Starters_Thai,28376,285.9594685990338,286.11405797101446,0,1,Starters,Thai
2023-06-19,Beverages_Continental,25080,384.40881057268723,385.69325991189424,0,1,Beverages,Continental
2023-06-19,Beverages_Indian,19664,155.2685507246377,194.03072463768117,0,1,Beverages,Indian
2023-06-19,Beverages_Italian,73070,195.0122077922078,195.31147186147186,0,0,Beverages,Italian
2023-06-19,Beverages_Thai,111130,131.72858407079647,131.63225663716813,0,1,Beverages,Thai
2023-06-19,Biryani_Indian,3356,459.14782945736437,459.07806201550386,0,0,Biryani,Indian
2023-06-19,Desert_Indian,9219,478.76967032967036,481.6528021978022,1,1,Desert,Indian
2023-06-19,Extras_Thai,26655,179.99699999999999,207.67,0,1,Extras,Thai
2023-06-19,Fish_Continental,8201,605.9692857142857,605.9157142857142,0,0,Fish,Continental
2023-06-19,Other Snacks_Thai,32542,245.6671090047393,271.97597156398103,0,1,Other Snacks,Thai
2023-06-19,Pasta_Italian,8012,440.5861988304094,445.186081871345,0,1,Pasta,Italian
2023-06-19,Pizza_Continental,18325,651.5414285714286,654.3862053571429,0,1,Pizza,Continental
2023-06-19,Rice Bowl_Indian,196851,276.20926406926407,336.42290043290046,1,1,Rice Bowl,Indian
2023-06-19,Salad_Italian,178658,269.3349565217391,303.35860869565215,1,1,Salad,Italian
2023-06-19,Sandwich_Italian,74156,294.0255217391304,296.9841739130435,0,1,Sandwich,Italian
2023-06-19,Seafood_Continental,14825,538.8879899497487,595.681256281407,0,1,Seafood,Continental
2023-06-19,Soup_Thai,5699,233.19655172413795,233.49655172413793,0,0,Soup,Thai
2023-06-19,Starters_Thai,27951,286.09039603960395,286.12009900990097,0,1,Starters,Thai
2023-06-26,Beverages_Continental,28310,381.9079385964912,383.2811842105263,0,1,Beverages,Continental
2023-06-26,Beverages_Indian,19264,154.71673076923076,193.45947115384615,0,1,Beverages,Indian
2023-06-26,Beverages_Italian,76167,195.10679653679654,195.1774025974026,0,0,Beverages,Italian
2023-06-26,Beverages_Thai,120114,131.90681415929203,131.7854424778761,0,1,Beverages,Thai
2023-06-26,Biryani_Indian,3662,458.5322058823529,458.5322058823529,0,0,Biryani,Indian
2023-06-26,Desert_Indian,8408,479.53475675675674,482.8011351351351,0,1,Desert,Indian
2023-06-26,Extras_Thai,29399,177.55184782608697,210.8517391304348,0,0,Extras,Thai
2023-06-26,Fish_Continental,8210,597.5226785714285,597.5851785714285,0,0,Fish,Continental
2023-06-26,Other Snacks_Thai,33244,256.72084905660375,269.30122641509433,0,1,Other Snacks,Thai
2023-06-26,Pasta_Italian,7343,440.3984939759036,441.9930120481927,0,1,Pasta,Italian
2023-06-26,Pizza_Continental,21777,657.1013274336283,658.0315929203539,0,1,Pizza,Continental
2023-06-26,Rice Bowl_Indian,185392,275.7034199134199,336.48757575757577,1,1,Rice Bowl,Indian
2023-06-26,Salad_Italian,190631,265.18634782608694,299.0954782608695,1,1,Salad,Italian
2023-06-26,Sandwich_Italian,78912,294.7392825112108,298.2033183856502,0,1,Sandwich,Italian
2023-06-26,Seafood_Continental,14913,539.7337438423646,592.5317241379311,0,1,Seafood,Continental
2023-06-26,Soup_Thai,6986,233.13179775280898,233.63853932584271,0,0,Soup,Thai
2023-06-26,Starters_Thai,29298,285.70504807692305,285.6278365384615,0,1,Starters,Thai
2023-07-03,Beverages_Continental,26627,379.4839285714285,381.86035714285714,0,1,Beverages,Continental
2023-07-03,Beverages_Indian,20154,157.61933014354068,195.93095693779904,0,1,Beverages,Indian
2023-07-03,Beverages_Italian,72185,194.2346288209607,194.45013100436682,0,1,Beverages,Italian
2023-07-03,Beverages_Thai,117153,131.77391111111112,131.6975111111111,0,1,Beverages,Thai
2023-07-03,Biryani_Indian,4090,458.64214285714286,458.8564285714286,0,0,Biryani,Indian
2023-07-03,Desert_Indian,9568,485.0348453608247,485.9657731958763,0,1,Desert,Indian
2023-07-03,Extras_Thai,26699,168.48666666666668,210.037311827957,0,1,Extras,Thai
2023-07-03,Fish_Continental,8598,583.0245689655171,583.015948275862,0,0,Fish,Continental
2023-07-03,Other Snacks_Thai,32012,261.7807619047619,272.3700476190476,0,1,Other Snacks,Thai
2023-07-03,Pasta_Italian,6221,449.825850340136,450.64945578231294,0,1,Pasta,Italian
2023-07-03,Pizza_Continental,88466,472.788,658.1672173913043,1,1,Pizza,Continental
2023-07-03,Rice Bowl_Indian,114967,320.1086147186147,335.63268398268394,1,1,Rice Bowl,Indian
2023-07-03,Salad_Italian,180685,263.23634782608696,297.4417391304348,1,1,Salad,Italian
2023-07-03,Sandwich_Italian,249155,230.6419650655022,298.1280349344978,1,1,Sandwich,Italian
2023-07-03,Seafood_Continental,14089,541.8583902439025,593.766731707317,0,1,Seafood,Continental
2023-07-03,Soup_Thai,6578,233.20123595505618,233.52820224719105,0,0,Soup,Thai
2023-07-03,Starters_Thai,27364,286.125652173913,286.06285024154585,0,1,Starters,Thai
2023-07-10,Beverages_Continental,34914,347.2687280701755,382.38109649122805,0,1,Beverages,Continental
2023-07-10,Beverages_Indian,18796,154.1040291262136,193.96660194174754,0,1,Beverages,Indian
2023-07-10,Beverages_Italian,85615,194.8944347826087,195.0248695652174,0,0,Beverages,Italian
2023-07-10,Beverages_Thai,109128,132.0382743362832,132.069203539823,0,1,Beverages,Thai
2023-07-10,Biryani_Indian,3999,459.693309352518,459.5997841726619,0,0,Biryani,Indian
2023-07-10,Desert_Indian,19021,431.43975,478.23260000000005,1,1,Desert,Indian
2023-07-10,Extras_Thai,26691,168.62193548387097,208.83129032258066,0,1,Extras,Thai
2023-07-10,Fish_Continental,8698,582.3631623931623,582.3204273504273,0,0,Fish,Continental
2023-07-10,Other Snacks_Thai,51249,230.29824324324323,272.1350900900901,1,1,Other Snacks,Thai
2023-07-10,Pasta_Italian,8180,441.2393442622951,441.81579234972673,0,1,Pasta,Italian
2023-07-10,Pizza_Continental,25108,652.6241850220265,654.1843171806167,0,1,Pizza,Continental
2023-07-10,Rice Bowl_Indian,113314,331.8877056277056,335.77190476190475,0,1,Rice Bowl,Indian
2023-07-10,Salad_Italian,54333,287.7055458515284,296.03724890829693,0,1,Salad,Italian
2023-07-10,Sandwich_Italian,87640,294.5714912280702,297.12719298245617,0,1,Sandwich,Italian
2023-07-10,Seafood_Continental,17256,538.8880952380953,595.2084285714286,0,1,Seafood,Continental
2023-07-10,Soup_Thai,5571,233.52443181818182,234.0255681818182,0,0,Soup,Thai
2023-07-10,Starters_Thai,28550,286.1181773399015,286.0836945812808,0,1,Starters,Thai
2023-07-17,Beverages_Continental,30964,348.85409691629957,382.18555066079296,0,1,Beverages,Continental
2023-07-17,Beverages_Indian,12584,185.92475,192.5341,0,1,Beverages,Indian
2023-07-17,Beverages_Italian,79159,194.87834782608695,195.26921739130435,0,0,Beverages,Italian
2023-07-17,Beverages_Thai,106504,131.75218750000002,131.66638392857143,0,1,Beverages,Thai
2023-07-17,Biryani_Indian,3894,458.694393939394,458.53530303030306,0,0,Biryani,Indian
2023-07-17,Desert_Indian,14484,429.16056994818655,475.2902590673575,1,1,Desert,Indian
2023-07-17,Extras_Thai,24736,168.12,207.04967741935482,0,1,Extras,Thai
2023-07-17,Fish_Continental,8119,582.1300943396227,582.0734905660378,0,0,Fish,Continental
2023-07-17,Other Snacks_Thai,46921,243.0053023255814,275.13581395348837,1,1,Other Snacks,Thai
2023-07-17,Pasta_Italian,9439,427.58389189189194,438.7955675675675,0,1,Pasta,Italian
2023-07-17,Pizza_Continental,22067,658.3317467248909,658.458384279476,0,1,Pizza,Continental
2023-07-17,Rice Bowl_Indian,108778,343.04588744588744,343.21038961038965,0,1,Rice Bowl,Indian
2023-07-17,Salad_Italian,82353,290.002,297.1748695652174,0,1,Salad,Italian
2023-07-17,Sandwich_Italian,87408,297.78744588744587,299.42536796536797,0,1,Sandwich,Italian
2023-07-17,Seafood_Continental,10735,628.7683510638298,640.7888829787233,0,1,Seafood,Continental
2023-07-17,Soup_Thai,6799,213.6509195402299,214.68114942528737,0,0,Soup,Thai
2023-07-17,Starters_Thai,26468,285.6402463054187,285.84221674876846,0,1,Starters,Thai
2023-07-24,Beverages_Continental,37423,349.318552631579,382.01043859649127,0,1,Beverages,Continental
2023-07-24,Beverages_Indian,12063,195.49360576923075,196.46855769230768,0,1,Beverages,Indian
2023-07-24,Beverages_Italian,87289,195.26519480519482,195.58987012987015,0,0,Beverages,Italian
2023-07-24,Beverages_Thai,112594,131.61123348017622,131.66515418502203,0,1,Beverages,Thai
2023-07-24,Biryani_Indian,3703,458.45260273972605,458.63068493150683,0,0,Biryani,Indian
2023-07-24,Desert_Indian,11355,434.03405,479.44989999999996,0,1,Desert,Indian
2023-07-24,Extras_Thai,24715,169.66373626373627,205.47747252747254,0,1,Extras,Thai
2023-07-24,Fish_Continental,7815,582.2479279279279,582.1398198198198,0,0,Fish,Continental
2023-07-24,Other Snacks_Thai,35971,243.24949074074073,274.8077314814814,0,1,Other Snacks,Thai
2023-07-24,Pasta_Italian,12839,430.30508021390375,442.42823529411766,0,1,Pasta,Italian
2023-07-24,Pizza_Continental,23678,658.7647345132743,658.6585398230088,0,1,Pizza,Continental
2023-07-24,Rice Bowl_Indian,173658,309.57679653679656,342.9977056277056,1,1,Rice Bowl,Indian
2023-07-24,Salad_Italian,185780,242.19947826086954,297.2455217391304,1,1,Salad,Italian
2023-07-24,Sandwich_Italian,87894,297.4176623376623,299.7748051948052,0,1,Sandwich,Italian
2023-07-24,Seafood_Continental,9092,650.2238095238096,651.2380952380952,0,1,Seafood,Continental
2023-07-24,Soup_Thai,6415,214.3041935483871,216.00559139784946,0,0,Soup,Thai
2023-07-24,Starters_Thai,27193,286.00463414634146,286.0192682926829,0,1,Starters,Thai
2023-07-31,Beverages_Continental,38321,348.194375,380.8060267857143,0,1,Beverages,Continental
2023-07-31,Beverages_Indian,12242,196.2128217821782,197.10445544554455,0,1,Beverages,Indian
2023-07-31,Beverages_Italian,122293,178.3961038961039,192.15242424242425,1,1,Beverages,Italian
2023-07-31,Beverages_Thai,114919,131.93145374449338,131.99004405286345,0,1,Beverages,Thai
2023-07-31,Biryani_Indian,4444,456.198904109589,456.3543835616439,0,1,Biryani,Indian
2023-07-31,Desert_Indian,20162,359.03378995433786,485.8259817351598,1,1,Desert,Indian
2023-07-31,Extras_Thai,28075,169.44064516129032,201.87086021505377,0,1,Extras,Thai
2023-07-31,Fish_Continental,8048,582.1714912280702,582.2328947368421,0,0,Fish,Continental
2023-07-31,Other Snacks_Thai,30842,273.8482857142857,273.95295238095235,0,1,Other Snacks,Thai
2023-07-31,Pasta_Italian,12494,429.5120855614973,441.81636363636363,0,1,Pasta,Italian
2023-07-31,Pizza_Continental,29331,658.4448684210525,658.3176754385964,0,1,Pizza,Continental
2023-07-31,Rice Bowl_Indian,249753,277.01329004329006,338.16826839826837,1,1,Rice Bowl,Indian
2023-07-31,Salad_Italian,83167,296.01443478260865,303.65778260869564,0,1,Salad,Italian
2023-07-31,Sandwich_Italian,101026,296.54517391304347,298.27534782608694,0,1,Sandwich,Italian
2023-07-31,Seafood_Continental,9805,651.2013541666666,652.2315625,0,0,Seafood,Continental
2023-07-31,Soup_Thai,6927,213.8945652173913,216.3633695652174,0,1,Soup,Thai
2023-07-31,Starters_Thai,28242,285.8890243902439,285.97682926829265,0,1,Starters,Thai
2023-08-07,Beverages_Continental,31703,346.21823788546254,380.3093832599119,0,1,Beverages,Continental
2023-08-07,Beverages_Indian,11308,194.1040909090909,195.81843434343432,0,1,Beverages,Indian
2023-08-07,Beverages_Italian,95096,193.78658008658007,194.62233766233769,0,1,Beverages,Italian
2023-08-07,Beverages_Thai,112992,131.50079295154185,131.59784140969163,0,1,Beverages,Thai
2023-08-07,Biryani_Indian,4618,454.16758865248227,454.32361702127656,0,0,Biryani,Indian
2023-08-07,Desert_Indian,13350,396.62234146341467,488.88073170731707,0,1,Desert,Indian
2023-08-07,Extras_Thai,27412,171.3056989247312,199.0263440860215,0,1,Extras,Thai
2023-08-07,Fish_Continental,6992,582.4016071428571,582.4730357142856,0,0,Fish,Continental
2023-08-07,Other Snacks_Thai,36053,263.73344660194175,273.41975728155336,0,1,Other Snacks,Thai
2023-08-07,Pasta_Italian,9031,430.1048275862069,442.2829310344827,0,1,Pasta,Italian
2023-08-07,Pizza_Continental,109350,488.3209523809524,658.1217316017315,1,1,Pizza,Continental
2023-08-07,Rice Bowl_Indian,103722,297.5255411255411,334.63,0,1,Rice Bowl,Indian
2023-08-07,Salad_Italian,76812,298.52934497816597,304.43406113537117,0,1,Salad,Italian
2023-08-07,Sandwich_Italian,86853,297.6518614718615,297.87722943722946,0,1,Sandwich,Italian
2023-08-07,Seafood_Continental,6965,678.7331901840491,678.7331901840491,0,1,Seafood,Continental
2023-08-07,Soup_Thai,6617,213.74793478260872,215.34760869565216,0,0,Soup,Thai
2023-08-07,Starters_Thai,29441,285.53390476190475,285.70971428571426,0,1,Starters,Thai
2023-08-14,Beverages_Continental,30035,342.010701754386,378.73017543859646,0,1,Beverages,Continental
2023-08-14,Beverages_Indian,31265,156.08933014354065,195.26684210526315,1,1,Beverages,Indian
2023-08-14,Beverages_Italian,91384,194.2988260869565,194.84960869565217,0,1,Beverages,Italian
2023-08-14,Beverages_Thai,128785,118.27350877192983,130.67995614035087,0,1,Beverages,Thai
2023-08-14,Biryani_Indian,5149,454.48071428571427,454.44824675324674,0,0,Biryani,Indian
2023-08-14,Desert_Indian,14360,397.9615865384615,487.4829807692307,0,1,Desert,Indian
2023-08-14,Extras_Thai,25098,170.55826086956523,197.78510869565216,0,1,Extras,Thai
2023-08-14,Fish_Continental,8981,582.2895726495726,582.2041025641025,0,0,Fish,Continental
2023-08-14,Other Snacks_Thai,40910,234.21359813084112,273.5769626168224,0,1,Other Snacks,Thai
2023-08-14,Pasta_Italian,12301,396.61969849246225,429.0367336683417,0,1,Pasta,Italian
2023-08-14,Pizza_Continental,93951,487.27839826839823,658.1303896103896,1,1,Pizza,Continental
2023-08-14,Rice Bowl_Indian,117110,298.6622608695653,335.4525652173913,0,1,Rice Bowl,Indian
2023-08-14,Salad_Italian,91127,278.27278260869565,304.8978260869565,0,1,Salad,Italian
2023-08-14,Sandwich_Italian,73835,296.40424242424245,298.54238095238094,0,1,Sandwich,Italian
2023-08-14,Seafood_Continental,6333,687.93,687.8554658385093,0,1,Seafood,Continental
2023-08-14,Soup_Thai,5612,213.78744186046512,215.48244186046514,0,0,Soup,Thai
2023-08-14,Starters_Thai,84197,195.50266990291263,285.893786407767,1,1,Starters,Thai
2023-08-21,Beverages_Continental,28094,342.8456828193833,345.28004405286345,0,1,Beverages,Continental
2023-08-21,Beverages_Indian,27106,158.37535545023695,197.45616113744074,0,1,Beverages,Indian
2023-08-21,Beverages_Italian,100902,181.90960869565217,195.04521739130436,0,1,Beverages,Italian
2023-08-21,Beverages_Thai,130420,118.5965350877193,130.98850877192982,1,1,Beverages,Thai
2023-08-21,Biryani_Indian,4520,453.1090344827586,452.96420689655173,0,0,Biryani,Indian
2023-08-21,Desert_Indian,14779,397.6982629107981,487.69483568075117,1,1,Desert,Indian
2023-08-21,Extras_Thai,23532,176.73021978021978,197.92461538461538,0,1,Extras,Thai
2023-08-21,Fish_Continental,8864,582.5141284403669,582.4682568807339,0,0,Fish,Continental
2023-08-21,Other Snacks_Thai,39265,243.79629807692305,274.2641346153846,0,1,Other Snacks,Thai
2023-08-21,Pasta_Italian,14124,392.97892682926823,431.8788780487805,0,1,Pasta,Italian
2023-08-21,Pizza_Continental,50201,487.7548484848485,658.1303896103896,0,1,Pizza,Continental
2023-08-21,Rice Bowl_Indian,127872,301.32004347826086,335.0181739130435,0,1,Rice Bowl,Indian
2023-08-21,Salad_Italian,91680,280.5322608695652,305.29786956521735,0,0,Salad,Italian
2023-08-21,Sandwich_Italian,69925,299.14051948051946,299.59623376623375,0,1,Sandwich,Italian
2023-08-21,Seafood_Continental,6019,689.0379754601228,689.0134355828221,0,1,Seafood,Continental
2023-08-21,Soup_Thai,5521,214.07409090909093,215.45784090909092,0,0,Soup,Thai
2023-08-21,Starters_Thai,80691,195.37328571428571,285.7735238095238,1,1,Starters,Thai
2023-08-28,Beverages_Continental,34788,344.78022026431717,346.94770925110134,0,1,Beverages,Continental
2023-08-28,Beverages_Indian,23562,159.1321568627451,197.2447549019608,0,1,Beverages,Indian
2023-08-28,Beverages_Italian,104724,182.37753246753246,195.05904761904762,0,0,Beverages,Italian
2023-08-28,Beverages_Thai,115076,130.7966371681416,131.04761061946903,0,1,Beverages,Thai
2023-08-28,Biryani_Indian,3901,458.85306569343066,459.51948905109487,0,0,Biryani,Indian
2023-08-28,Desert_Indian,11500,475.25703517587937,483.4991457286432,1,1,Desert,Indian
2023-08-28,Extras_Thai,25622,169.45107526881722,200.75935483870967,0,0,Extras,Thai
2023-08-28,Fish_Continental,7952,583.2339316239315,583.1142735042735,0,0,Fish,Continental
2023-08-28,Other Snacks_Thai,39904,243.43912037037038,274.19124999999997,1,1,Other Snacks,Thai
2023-08-28,Pasta_Italian,12392,393.3066666666666,433.36095238095237,1,1,Pasta,Italian
2023-08-28,Pizza_Continental,61642,487.9860606060606,658.0784415584416,0,1,Pizza,Continental
2023-08-28,Rice Bowl_Indian,98672,322.4035930735931,334.07125541125544,0,1,Rice Bowl,Indian
2023-08-28,Salad_Italian,104678,280.94726086956524,305.57208695652173,0,1,Salad,Italian
2023-08-28,Sandwich_Italian,69959,305.1558874458874,305.2113852813853,0,1,Sandwich,Italian
2023-08-28,Seafood_Continental,6016,686.41125,686.34875,0,1,Seafood,Continental
2023-08-28,Soup_Thai,5791,213.86373626373629,215.8813186813187,0,0,Soup,Thai
2023-08-28,Starters_Thai,78961,195.43867924528303,284.87971698113205,1,1,Starters,Thai
2023-09-04,Beverages_Continental,36369,344.90519823788543,346.132114537445,0,1,Beverages,Continental
2023-09-04,Beverages_Indian,19931,163.82290476190474,200.41714285714286,0,1,Beverages,Indian
2023-09-04,Beverages_Italian,114443,170.0605194805195,191.35805194805195,0,1,Beverages,Italian
2023-09-04,Beverages_Thai,116708,131.16348017621146,131.30502202643171,0,1,Beverages,Thai
2023-09-04,Biryani_Indian,4362,457.86517241379306,457.6948275862069,0,1,Biryani,Indian
2023-09-04,Desert_Indian,10782,475.7659390862944,483.43065989847713,1,1,Desert,Indian
2023-09-04,Extras_Thai,26556,169.32296703296703,202.42692307692306,0,1,Extras,Thai
2023-09-04,Fish_Continental,8635,582.3834782608695,582.5007826086957,0,1,Fish,Continental
2023-09-04,Other Snacks_Thai,38949,243.8119248826291,274.53727699530515,0,1,Other Snacks,Thai
2023-09-04,Pasta_Italian,15522,373.37516908212564,434.59072463768115,1,1,Pasta,Italian
2023-09-04,Pizza_Continental,65952,487.1176086956521,658.1864782608695,0,1,Pizza,Continental
2023-09-04,Rice Bowl_Indian,97605,327.4255844155844,334.43147186147183,0,1,Rice Bowl,Indian
2023-09-04,Salad_Italian,81799,281.0632608695652,305.97721739130435,0,0,Salad,Italian
2023-09-04,Sandwich_Italian,58509,306.48157205240176,306.7071179039301,0,0,Sandwich,Italian
2023-09-04,Seafood_Continental,7441,687.9601675977655,688.0104469273743,0,1,Seafood,Continental
2023-09-04,Soup_Thai,6222,213.93288888888887,215.27066666666667,0,0,Soup,Thai
2023-09-04,Starters_Thai,35408,267.3958767772512,285.5408530805687,1,1,Starters,Thai
2023-09-11,Beverages_Continental,31486,345.76312775330393,347.426872246696,0,1,Beverages,Continental
2023-09-11,Beverages_Indian,21412,157.34366666666665,195.44547619047617,0,1,Beverages,Indian
2023-09-11,Beverages_Italian,111887,169.21861471861473,189.37987012987014,0,1,Beverages,Italian
2023-09-11,Beverages_Thai,120289,131.0711013215859,131.13356828193832,0,1,Beverages,Thai
2023-09-11,Biryani_Indian,4492,451.1872727272727,451.17623376623374,0,1,Biryani,Indian
2023-09-11,Desert_Indian,11710,479.92358585858585,484.5679797979798,0,1,Desert,Indian
2023-09-11,Extras_Thai,25163,168.97771739130437,201.91847826086956,0,1,Extras,Thai
2023-09-11,Fish_Continental,9899,582.4691304347825,582.4343478260869,0,0,Fish,Continental
2023-09-11,Other Snacks_Thai,26693,274.005,274.4717788461538,0,1,Other Snacks,Thai
2023-09-11,Pasta_Italian,10592,408.68724324324324,444.27805405405405,1,1,Pasta,Italian
2023-09-11,Pizza_Continental,97544,466.305670995671,658.1563636363636,1,1,Pizza,Continental
2023-09-11,Rice Bowl_Indian,106537,330.2715584415584,332.9219913419913,0,1,Rice Bowl,Indian
2023-09-11,Salad_Italian,62471,293.71608695652174,302.6831739130435,0,1,Salad,Italian
2023-09-11,Sandwich_Italian,57266,306.18965217391303,306.76691304347827,0,1,Sandwich,Italian
2023-09-11,Seafood_Continental,6872,687.4911176470589,687.9335294117647,0,1,Seafood,Continental
2023-09-11,Soup_Thai,6862,213.6522988505747,215.03620689655173,0,0,Soup,Thai
2023-09-11,Starters_Thai,32314,286.0053588516746,285.98622009569374,0,1,Starters,Thai
2023-09-18,Beverages_Continental,24045,345.0417410714286,347.2766071428572,0,1,Beverages,Continental
2023-09-18,Beverages_Indian,15214,196.3081690140845,197.78943661971832,0,1,Beverages,Indian
2023-09-18,Beverages_Italian,89417,178.99683982683982,187.7991341991342,0,1,Beverages,Italian
2023-09-18,Beverages_Thai,116896,131.5705701754386,131.51912280701754,0,1,Beverages,Thai
2023-09-18,Biryani_Indian,3777,448.2144444444445,449.8151851851852,0,0,Biryani,Indian
2023-09-18,Desert_Indian,11491,475.9461835748792,479.16062801932367,0,1,Desert,Indian
2023-09-18,Extras_Thai,24800,175.5767032967033,205.93450549450552,0,1,Extras,Thai
2023-09-18,Fish_Continental,8627,582.1289189189189,582.3991891891892,0,0,Fish,Continental
2023-09-18,Other Snacks_Thai,26946,274.9020379146919,274.95459715639805,0,1,Other Snacks,Thai
2023-09-18,Pasta_Italian,13350,377.43423469387756,440.4653571428571,1,1,Pasta,Italian
2023-09-18,Pizza_Continental,47543,487.2443722943723,658.1953246753246,0,1,Pizza,Continental
2023-09-18,Rice Bowl_Indian,214147,305.86346320346325,334.50666666666666,1,1,Rice Bowl,Indian
2023-09-18,Salad_Italian,119866,272.4285217391304,302.95352173913045,1,1,Salad,Italian
2023-09-18,Sandwich_Italian,55084,308.1918695652174,308.57278260869566,0,0,Sandwich,Italian
2023-09-18,Seafood_Continental,40115,439.3084862385321,689.1648165137615,1,1,Seafood,Continental
2023-09-18,Soup_Thai,6137,214.38136363636366,215.1234090909091,0,0,Soup,Thai
2023-09-18,Starters_Thai,32413,286.0705797101449,285.9691304347826,0,1,Starters,Thai
2023-09-25,Beverages_Continental,33617,317.02825892857146,346.3227232142857,0,1,Beverages,Continental
2023-09-25,Beverages_Indian,15632,198.72674418604652,199.78274418604653,0,1,Beverages,Indian
2023-09-25,Beverages_Italian,115008,169.41717391304348,186.53160869565215,0,1,Beverages,Italian
2023-09-25,Beverages_Thai,121832,130.93030837004406,131.18977973568283,0,1,Beverages,Thai
2023-09-25,Biryani_Indian,4362,449.32106382978725,449.4203546099291,0,1,Biryani,Indian
2023-09-25,Desert_Indian,11921,471.25064676616915,477.0857213930348,1,1,Desert,Indian
2023-09-25,Extras_Thai,28424,170.8886956521739,204.705,0,1,Extras,Thai
2023-09-25,Fish_Continental,8758,582.6323636363636,582.5505454545454,0,0,Fish,Continental
2023-09-25,Other Snacks_Thai,29386,274.7290521327014,274.65838862559235,0,1,Other Snacks,Thai
2023-09-25,Pasta_Italian,13362,378.43817258883246,441.5780203045685,1,1,Pasta,Italian
2023-09-25,Pizza_Continental,52362,487.54424242424244,658.1433766233766,0,1,Pizza,Continental
2023-09-25,Rice Bowl_Indian,119499,332.28112554112556,335.598961038961,0,1,Rice Bowl,Indian
2023-09-25,Salad_Italian,133320,266.79373913043474,297.8791739130434,1,1,Salad,Italian
2023-09-25,Sandwich_Italian,66379,306.90090909090907,308.2171861471861,0,1,Sandwich,Italian
2023-09-25,Seafood_Continental,41920,438.15612903225804,689.5502304147465,1,1,Seafood,Continental
2023-09-25,Soup_Thai,7106,214.40032258064517,215.38204301075268,0,0,Soup,Thai
2023-09-25,Starters_Thai,31509,285.8453846153846,285.74923076923073,0,1,Starters,Thai
2023-10-02,Beverages_Continental,37203,316.3412280701755,345.5761403508772,0,1,Beverages,Continental
2023-10-02,Beverages_Indian,14383,199.3237914691943,200.17796208530802,0,1,Beverages,Indian
2023-10-02,Beverages_Italian,103904,169.17519480519482,184.57536796536797,0,0,Beverages,Italian
2023-10-02,Beverages_Thai,121460,131.0144298245614,131.3513157894737,0,1,Beverages,Thai
2023-10-02,Biryani_Indian,3565,450.54867647058825,450.7325,0,0,Biryani,Indian
2023-10-02,Desert_Indian,11303,472.5297,477.0522,1,1,Desert,Indian
2023-10-02,Extras_Thai,27861,174.34532608695653,206.7223913043478,0,0,Extras,Thai
2023-10-02,Fish_Continental,8140,582.2185840707964,582.2982300884955,0,0,Fish,Continental
2023-10-02,Other Snacks_Thai,27275,274.7195734597156,274.66786729857813,0,1,Other Snacks,Thai
2023-10-02,Pasta_Italian,10564,397.35398907103826,439.20765027322403,0,1,Pasta,Italian
2023-10-02,Pizza_Continental,139121,438.9191774891775,658.1693506493506,1,1,Pizza,Continental
2023-10-02,Rice Bowl_Indian,112183,332.0365367965368,335.7023376623377,0,1,Rice Bowl,Indian
2023-10-02,Salad_Italian,80624,287.7985652173913,296.86752173913044,0,0,Salad,Italian
2023-10-02,Sandwich_Italian,164613,270.42012987012987,308.5567965367965,1,1,Sandwich,Italian
2023-10-02,Seafood_Continental,7655,682.2817714285715,684.9949714285715,0,1,Seafood,Continental
2023-10-02,Soup_Thai,7258,213.999347826087,216.23521739130433,0,0,Soup,Thai
2023-10-02,Starters_Thai,31033,285.91086956521735,286.03164251207727,0,1,Starters,Thai
2023-10-09,Beverages_Continental,35220,314.9525550660793,345.22995594713655,0,1,Beverages,Continental
